remboursement_id,credit_id,date_echeance,date_paiement,montant_attendu,montant_paye,jours_retard,statut_remboursement
R00016221,CR000508,2024-05-27,2024-05-29,639.24,639.24,2,Payé en retard
R00016222,CR000508,2024-06-27,2024-06-27,639.24,639.24,0,Payé à temps
R00016223,CR000508,2024-07-27,2024-07-30,639.24,639.24,3,Payé en retard
R00016224,CR000508,2024-08-27,2024-08-25,639.24,639.24,0,Payé à temps
R00016225,CR000508,2024-09-27,2024-09-24,639.24,639.24,0,Payé à temps
R00016226,CR000508,2024-10-27,2024-10-28,639.24,639.24,1,Payé en retard
R00016227,CR000508,2024-11-27,2024-11-28,639.24,639.24,1,Payé en retard
R00016228,CR000508,2024-12-27,2024-12-25,639.24,639.24,0,Payé à temps
R00016229,CR000508,2025-01-27,2025-01-27,639.24,639.24,0,Payé à temps
R00016230,CR000508,2025-02-27,2025-02-26,639.24,639.24,0,Payé à temps
R00016231,CR000508,2025-03-27,2025-03-29,639.24,639.24,2,Payé en retard
R00016232,CR000508,2025-04-27,2025-04-29,639.24,639.24,2,Payé en retard
R00016233,CR000508,2025-05-27,2025-05-25,639.24,639.24,0,Payé à temps
R00016234,CR000508,2025-06-27,2025-06-25,639.24,639.24,0,Payé à temps
R00016235,CR000508,2025-07-27,2025-07-26,639.24,639.24,0,Payé à temps
R00016236,CR000508,2025-08-27,2025-10-13,639.24,639.24,47,Payé en retard
R00016237,CR000508,2025-09-27,2025-09-26,639.24,639.24,0,Payé à temps
R00016238,CR000508,2025-10-27,2025-10-22,639.24,639.24,0,Payé à temps
R00016239,CR000508,2025-11-27,2025-11-28,639.24,639.24,1,Payé en retard
R00016240,CR000508,2025-12-27,2025-12-29,639.24,639.24,2,Payé en retard
R00016241,CR000508,2026-01-27,2026-01-27,639.24,639.24,0,Payé à temps
R00016242,CR000508,2026-02-27,2026-03-02,639.24,639.24,3,Payé en retard
R00016243,CR000508,2026-03-27,2026-03-22,639.24,639.24,0,Payé à temps
R00016244,CR000508,2026-04-27,2026-04-23,639.24,639.24,0,Payé à temps
R00016245,CR000508,2026-05-27,2026-05-23,639.24,639.24,0,Payé à temps
R00016246,CR000508,2026-06-27,2026-06-30,639.24,639.24,3,Payé en retard
R00016247,CR000509,2025-02-21,2025-02-24,449.68,449.68,3,Payé en retard
R00016248,CR000509,2025-03-21,2025-03-16,449.68,449.68,0,Payé à temps
R00016249,CR000509,2025-04-21,2025-04-20,449.68,449.68,0,Payé à temps
R00016250,CR000509,2025-05-21,2025-05-17,449.68,449.68,0,Payé à temps
R00016251,CR000509,2025-06-21,2025-06-19,449.68,449.68,0,Payé à temps
R00016252,CR000509,2025-07-21,2025-07-23,449.68,449.68,2,Payé en retard
R00016253,CR000509,2025-08-21,2025-08-19,449.68,449.68,0,Payé à temps
R00016254,CR000509,2025-09-21,2025-10-05,449.68,449.68,14,Payé en retard
R00016255,CR000509,2025-10-21,2025-10-19,449.68,449.68,0,Payé à temps
R00016256,CR000509,2025-11-21,2025-11-17,449.68,449.68,0,Payé à temps
R00016257,CR000509,2025-12-21,2025-12-23,449.68,449.68,2,Payé en retard
R00016258,CR000509,2026-01-21,2026-01-18,449.68,449.68,0,Payé à temps
R00016259,CR000509,2026-02-21,2026-02-24,449.68,449.68,3,Payé en retard
R00016260,CR000509,2026-03-21,2026-03-16,449.68,449.68,0,Payé à temps
R00016261,CR000509,2026-04-21,2026-04-21,449.68,449.68,0,Payé à temps
R00016262,CR000509,2026-05-21,2026-05-19,449.68,449.68,0,Payé à temps
R00016263,CR000509,2026-06-21,2026-06-23,449.68,449.68,2,Payé en retard
R00016264,CR000510,2023-01-31,2023-01-31,702.26,702.26,0,Payé à temps
R00016265,CR000510,2023-02-28,2023-02-23,702.26,702.26,0,Payé à temps
R00016266,CR000510,2023-03-31,2023-03-30,702.26,702.26,0,Payé à temps
R00016267,CR000510,2023-04-30,2023-05-01,702.26,702.26,1,Payé en retard
R00016268,CR000510,2023-05-31,2023-06-02,702.26,702.26,2,Payé en retard
R00016269,CR000510,2023-06-30,2023-07-03,702.26,702.26,3,Payé en retard
R00016270,CR000510,2023-07-31,2023-07-29,702.26,702.26,0,Payé à temps
R00016271,CR000510,2023-08-31,2023-08-29,702.26,702.26,0,Payé à temps
R00016272,CR000510,2023-09-30,2023-09-26,702.26,702.26,0,Payé à temps
R00016273,CR000510,2023-10-31,2023-10-29,702.26,702.26,0,Payé à temps
R00016274,CR000510,2023-11-30,2023-11-30,702.26,702.26,0,Payé à temps
R00016275,CR000510,2023-12-31,2023-12-26,702.26,702.26,0,Payé à temps
R00016276,CR000510,2024-01-31,2024-01-31,702.26,702.26,0,Payé à temps
R00016277,CR000510,2024-02-29,2024-02-29,702.26,702.26,0,Payé à temps
R00016278,CR000510,2024-03-31,2024-03-27,702.26,702.26,0,Payé à temps
R00016279,CR000510,2024-04-30,2024-04-27,702.26,702.26,0,Payé à temps
R00016280,CR000510,2024-05-31,2024-05-31,702.26,702.26,0,Payé à temps
R00016281,CR000510,2024-06-30,2024-06-30,702.26,702.26,0,Payé à temps
R00016282,CR000510,2024-07-31,2024-08-02,702.26,702.26,2,Payé en retard
R00016283,CR000510,2024-08-31,2024-08-31,702.26,702.26,0,Payé à temps
R00016284,CR000510,2024-09-30,2024-09-26,702.26,702.26,0,Payé à temps
R00016285,CR000510,2024-10-31,2024-10-28,702.26,702.26,0,Payé à temps
R00016286,CR000510,2024-11-30,2024-11-29,702.26,702.26,0,Payé à temps
R00016287,CR000510,2024-12-31,2024-12-28,702.26,702.26,0,Payé à temps
R00016288,CR000510,2025-01-31,2025-01-30,702.26,702.26,0,Payé à temps
R00016289,CR000510,2025-02-28,2025-03-03,702.26,702.26,3,Payé en retard
R00016290,CR000510,2025-03-31,2025-04-01,702.26,702.26,1,Payé en retard
R00016291,CR000510,2025-04-30,2025-05-01,702.26,702.26,1,Payé en retard
R00016292,CR000510,2025-05-31,2025-05-29,702.26,702.26,0,Payé à temps
R00016293,CR000510,2025-06-30,2025-07-03,702.26,702.26,3,Payé en retard
R00016294,CR000510,2025-07-31,2025-07-29,702.26,702.26,0,Payé à temps
R00016295,CR000510,2025-08-31,2025-08-29,702.26,702.26,0,Payé à temps
R00016296,CR000510,2025-09-30,2025-09-27,702.26,702.26,0,Payé à temps
R00016297,CR000510,2025-10-31,2025-11-03,702.26,702.26,3,Payé en retard
R00016298,CR000510,2025-11-30,2025-12-02,702.26,702.26,2,Payé en retard
R00016299,CR000510,2025-12-31,2025-12-27,702.26,702.26,0,Payé à temps
R00016300,CR000510,2026-01-31,2026-01-26,702.26,702.26,0,Payé à temps
R00016301,CR000510,2026-02-28,2026-03-02,702.26,702.26,2,Payé en retard
R00016302,CR000510,2026-03-31,2026-04-01,702.26,702.26,1,Payé en retard
R00016303,CR000510,2026-04-30,2026-04-30,702.26,702.26,0,Payé à temps
R00016304,CR000510,2026-05-31,2026-06-02,702.26,702.26,2,Payé en retard
R00016305,CR000510,2026-06-30,2026-06-30,702.26,702.26,0,Payé à temps
R00016306,CR000511,2025-07-07,2025-07-04,437.14,437.14,0,Payé à temps
R00016307,CR000511,2025-08-07,2025-08-08,437.14,437.14,1,Payé en retard
R00016308,CR000511,2025-09-07,2025-09-10,437.14,437.14,3,Payé en retard
R00016309,CR000511,2025-10-07,2025-10-03,437.14,437.14,0,Payé à temps
R00016310,CR000511,2025-11-07,2025-11-13,437.14,437.14,6,Payé en retard
R00016311,CR000511,2025-12-07,2025-12-10,437.14,437.14,3,Payé en retard
R00016312,CR000511,2026-01-07,2026-01-05,437.14,437.14,0,Payé à temps
R00016313,CR000511,2026-02-07,2026-02-09,437.14,437.14,2,Payé en retard
R00016314,CR000511,2026-03-07,2026-03-06,437.14,437.14,0,Payé à temps
R00016315,CR000511,2026-04-07,2026-04-06,437.14,437.14,0,Payé à temps
R00016316,CR000511,2026-05-07,2026-05-09,437.14,437.14,2,Payé en retard
R00016317,CR000511,2026-06-07,2026-09-06,437.14,437.14,91,Payé en retard
R00016318,CR000512,2021-04-21,2021-04-20,1244.93,1244.93,0,Payé à temps
R00016319,CR000512,2021-05-21,2021-05-22,1244.93,1244.93,1,Payé en retard
R00016320,CR000512,2021-06-21,2021-06-27,1244.93,1244.93,6,Payé en retard
R00016321,CR000512,2021-07-21,2021-08-17,1244.93,1244.93,27,Payé en retard
R00016322,CR000512,2021-08-21,2021-08-17,1244.93,1244.93,0,Payé à temps
R00016323,CR000512,2021-09-21,2021-09-19,1244.93,1244.93,0,Payé à temps
R00016324,CR000512,2021-10-21,2021-10-17,1244.93,1244.93,0,Payé à temps
R00016325,CR000512,2021-11-21,2021-11-19,1244.93,1244.93,0,Payé à temps
R00016326,CR000512,2021-12-21,2021-12-23,1244.93,1244.93,2,Payé en retard
R00016327,CR000512,2022-01-21,2022-01-17,1244.93,1244.93,0,Payé à temps
R00016328,CR000512,2022-02-21,2022-02-17,1244.93,1244.93,0,Payé à temps
R00016329,CR000512,2022-03-21,2022-03-22,1244.93,1244.93,1,Payé en retard
R00016330,CR000512,2022-04-21,2022-04-21,1244.93,1244.93,0,Payé à temps
R00016331,CR000512,2022-05-21,2022-05-18,1244.93,1244.93,0,Payé à temps
R00016332,CR000512,2022-06-21,2022-06-23,1244.93,1244.93,2,Payé en retard
R00016333,CR000512,2022-07-21,2022-09-20,1244.93,1111.44,61,Payé en retard
R00016334,CR000512,2022-08-21,2022-08-19,1244.93,1244.93,0,Payé à temps
R00016335,CR000512,2022-09-21,2022-09-25,1244.93,1244.93,4,Payé en retard
R00016336,CR000512,2022-10-21,2022-10-19,1244.93,1244.93,0,Payé à temps
R00016337,CR000512,2022-11-21,2022-11-24,1244.93,1244.93,3,Payé en retard
R00016338,CR000512,2022-12-21,2022-12-20,1244.93,1244.93,0,Payé à temps
R00016339,CR000512,2023-01-21,2023-01-22,1244.93,1244.93,1,Payé en retard
R00016340,CR000512,2023-02-21,2023-02-17,1244.93,1244.93,0,Payé à temps
R00016341,CR000512,2023-03-21,2023-03-24,1244.93,1244.93,3,Payé en retard
R00016342,CR000512,2023-04-21,2023-04-27,1244.93,1244.93,6,Payé en retard
R00016343,CR000512,2023-05-21,2023-05-24,1244.93,1244.93,3,Payé en retard
R00016344,CR000512,2023-06-21,2023-06-23,1244.93,1244.93,2,Payé en retard
R00016345,CR000512,2023-07-21,2023-07-17,1244.93,1244.93,0,Payé à temps
R00016346,CR000512,2023-08-21,2023-08-16,1244.93,1244.93,0,Payé à temps
R00016347,CR000512,2023-09-21,2023-09-19,1244.93,1244.93,0,Payé à temps
R00016348,CR000512,2023-10-21,2023-11-15,1244.93,1244.93,25,Payé en retard
R00016349,CR000512,2023-11-21,2023-11-19,1244.93,1244.93,0,Payé à temps
R00016350,CR000512,2023-12-21,2023-12-22,1244.93,1244.93,1,Payé en retard
R00016351,CR000512,2024-01-21,2024-01-21,1244.93,1244.93,0,Payé à temps
R00016352,CR000512,2024-02-21,2024-02-22,1244.93,1244.93,1,Payé en retard
R00016353,CR000512,2024-03-21,2024-03-20,1244.93,1244.93,0,Payé à temps
R00016354,CR000512,2024-04-21,2024-04-21,1244.93,1244.93,0,Payé à temps
R00016355,CR000512,2024-05-21,2024-05-23,1244.93,1244.93,2,Payé en retard
R00016356,CR000512,2024-06-21,2024-06-17,1244.93,1244.93,0,Payé à temps
R00016357,CR000512,2024-07-21,2024-07-21,1244.93,1244.93,0,Payé à temps
R00016358,CR000512,2024-08-21,2024-08-22,1244.93,1244.93,1,Payé en retard
R00016359,CR000512,2024-09-21,2024-09-19,1244.93,1244.93,0,Payé à temps
R00016360,CR000512,2024-10-21,2024-10-17,1244.93,1244.93,0,Payé à temps
R00016361,CR000512,2024-11-21,2024-12-02,1244.93,1244.93,11,Payé en retard
R00016362,CR000512,2024-12-21,2024-12-20,1244.93,1244.93,0,Payé à temps
R00016363,CR000512,2025-01-21,2025-01-24,1244.93,1244.93,3,Payé en retard
R00016364,CR000512,2025-02-21,2025-02-24,1244.93,1244.93,3,Payé en retard
R00016365,CR000512,2025-03-21,2025-03-24,1244.93,1244.93,3,Payé en retard
R00016366,CR000512,2025-04-21,2025-04-19,1244.93,1244.93,0,Payé à temps
R00016367,CR000512,2025-05-21,2025-05-21,1244.93,1244.93,0,Payé à temps
R00016368,CR000512,2025-06-21,2025-06-18,1244.93,1244.93,0,Payé à temps
R00016369,CR000512,2025-07-21,2025-07-20,1244.93,1244.93,0,Payé à temps
R00016370,CR000512,2025-08-21,2025-08-21,1244.93,1244.93,0,Payé à temps
R00016371,CR000512,2025-09-21,2025-09-21,1244.93,1244.93,0,Payé à temps
R00016372,CR000512,2025-10-21,2025-10-24,1244.93,1244.93,3,Payé en retard
R00016373,CR000512,2025-11-21,2025-11-17,1244.93,1244.93,0,Payé à temps
R00016374,CR000512,2025-12-21,2026-01-03,1244.93,757.08,13,Payé en retard
R00016375,CR000512,2026-01-21,2026-03-01,1244.93,1244.93,39,Payé en retard
R00016376,CR000512,2026-02-21,2026-02-22,1244.93,1244.93,1,Payé en retard
R00016377,CR000512,2026-03-21,2026-03-23,1244.93,1244.93,2,Payé en retard
R00016378,CR000512,2026-04-21,2026-04-20,1244.93,1244.93,0,Payé à temps
R00016379,CR000512,2026-05-21,2026-05-23,1244.93,1244.93,2,Payé en retard
R00016380,CR000512,2026-06-21,2026-06-18,1244.93,1244.93,0,Payé à temps
R00016381,CR000513,2025-06-26,2025-06-28,1274.36,1274.36,2,Payé en retard
R00016382,CR000513,2025-07-26,2025-07-21,1274.36,1274.36,0,Payé à temps
R00016383,CR000513,2025-08-26,2025-08-28,1274.36,1274.36,2,Payé en retard
R00016384,CR000513,2025-09-26,2025-09-25,1274.36,1274.36,0,Payé à temps
R00016385,CR000513,2025-10-26,2025-10-28,1274.36,1274.36,2,Payé en retard
R00016386,CR000513,2025-11-26,2025-11-22,1274.36,1274.36,0,Payé à temps
R00016387,CR000513,2025-12-26,2025-12-29,1274.36,1274.36,3,Payé en retard
R00016388,CR000513,2026-01-26,2026-01-27,1274.36,1274.36,1,Payé en retard
R00016389,CR000513,2026-02-26,2026-02-28,1274.36,1274.36,2,Payé en retard
R00016390,CR000513,2026-03-26,2026-03-27,1274.36,1274.36,1,Payé en retard
R00016391,CR000513,2026-04-26,2026-04-21,1274.36,1274.36,0,Payé à temps
R00016392,CR000513,2026-05-26,2026-05-28,1274.36,1274.36,2,Payé en retard
R00016393,CR000513,2026-06-26,2026-06-22,1274.36,1274.36,0,Payé à temps
R00016394,CR000514,2025-11-26,2025-11-21,301.43,301.43,0,Payé à temps
R00016395,CR000514,2025-12-26,2025-12-26,301.43,301.43,0,Payé à temps
R00016396,CR000514,2026-01-26,2026-01-25,301.43,301.43,0,Payé à temps
R00016397,CR000514,2026-02-26,2026-02-25,301.43,301.43,0,Payé à temps
R00016398,CR000514,2026-03-26,2026-03-29,301.43,301.43,3,Payé en retard
R00016399,CR000514,2026-04-26,2026-04-29,301.43,301.43,3,Payé en retard
R00016400,CR000514,2026-05-26,2026-05-22,301.43,301.43,0,Payé à temps
R00016401,CR000514,2026-06-26,2026-06-22,301.43,301.43,0,Payé à temps
R00016402,CR000515,2023-06-12,2023-06-09,153.39,153.39,0,Payé à temps
R00016403,CR000515,2023-07-12,2023-07-11,153.39,153.39,0,Payé à temps
R00016404,CR000515,2023-08-12,2023-08-13,153.39,153.39,1,Payé en retard
R00016405,CR000515,2023-09-12,2023-09-12,153.39,153.39,0,Payé à temps
R00016406,CR000515,2023-10-12,2023-10-12,153.39,153.39,0,Payé à temps
R00016407,CR000515,2023-11-12,2023-11-09,153.39,153.39,0,Payé à temps
R00016408,CR000515,2023-12-12,2023-12-12,153.39,153.39,0,Payé à temps
R00016409,CR000515,2024-01-12,2024-01-09,153.39,153.39,0,Payé à temps
R00016410,CR000515,2024-02-12,2024-03-29,153.39,79.95,46,Payé en retard
R00016411,CR000515,2024-03-12,2024-03-09,153.39,153.39,0,Payé à temps
R00016412,CR000515,2024-04-12,2024-04-14,153.39,153.39,2,Payé en retard
R00016413,CR000515,2024-05-12,2024-05-10,153.39,153.39,0,Payé à temps
R00016414,CR000515,2024-06-12,2024-06-08,153.39,153.39,0,Payé à temps
R00016415,CR000515,2024-07-12,2024-07-07,153.39,153.39,0,Payé à temps
R00016416,CR000515,2024-08-12,2024-08-09,153.39,153.39,0,Payé à temps
R00016417,CR000515,2024-09-12,2024-09-10,153.39,153.39,0,Payé à temps
R00016418,CR000515,2024-10-12,2024-10-25,153.39,153.39,13,Payé en retard
R00016419,CR000515,2024-11-12,2024-11-10,153.39,153.39,0,Payé à temps
R00016420,CR000515,2024-12-12,2024-12-10,153.39,153.39,0,Payé à temps
R00016421,CR000515,2025-01-12,2025-01-12,153.39,153.39,0,Payé à temps
R00016422,CR000515,2025-02-12,2025-02-08,153.39,153.39,0,Payé à temps
R00016423,CR000515,2025-03-12,2025-03-08,153.39,153.39,0,Payé à temps
R00016424,CR000515,2025-04-12,2025-04-10,153.39,153.39,0,Payé à temps
R00016425,CR000515,2025-05-12,2025-05-11,153.39,153.39,0,Payé à temps
R00016426,CR000515,2025-06-12,2025-06-10,153.39,153.39,0,Payé à temps
R00016427,CR000515,2025-07-12,2025-07-14,153.39,153.39,2,Payé en retard
R00016428,CR000515,2025-08-12,2025-08-13,153.39,153.39,1,Payé en retard
R00016429,CR000515,2025-09-12,2025-09-10,153.39,153.39,0,Payé à temps
R00016430,CR000515,2025-10-12,2025-10-10,153.39,153.39,0,Payé à temps
R00016431,CR000515,2025-11-12,2025-11-15,153.39,153.39,3,Payé en retard
R00016432,CR000515,2025-12-12,2025-12-10,153.39,153.39,0,Payé à temps
R00016433,CR000515,2026-01-12,2026-01-15,153.39,153.39,3,Payé en retard
R00016434,CR000515,2026-02-12,2026-02-07,153.39,153.39,0,Payé à temps
R00016435,CR000515,2026-03-12,2026-03-08,153.39,153.39,0,Payé à temps
R00016436,CR000515,2026-04-12,2026-04-10,153.39,153.39,0,Payé à temps
R00016437,CR000515,2026-05-12,2026-05-11,153.39,153.39,0,Payé à temps
R00016438,CR000515,2026-06-12,2026-06-09,153.39,153.39,0,Payé à temps
R00016439,CR000516,2023-01-12,2023-01-09,1504.1,1504.1,0,Payé à temps
R00016440,CR000516,2023-02-12,2023-02-15,1504.1,1504.1,3,Payé en retard
R00016441,CR000516,2023-03-12,2023-03-09,1504.1,1504.1,0,Payé à temps
R00016442,CR000516,2023-04-12,2023-04-12,1504.1,1504.1,0,Payé à temps
R00016443,CR000516,2023-05-12,2023-05-11,1504.1,1504.1,0,Payé à temps
R00016444,CR000516,2023-06-12,2023-06-08,1504.1,1504.1,0,Payé à temps
R00016445,CR000516,2023-07-12,2023-07-13,1504.1,1504.1,1,Payé en retard
R00016446,CR000516,2023-08-12,2023-08-09,1504.1,1504.1,0,Payé à temps
R00016447,CR000516,2023-09-12,2023-09-15,1504.1,1504.1,3,Payé en retard
R00016448,CR000516,2023-10-12,2023-10-12,1504.1,1504.1,0,Payé à temps
R00016449,CR000516,2023-11-12,2023-11-11,1504.1,1504.1,0,Payé à temps
R00016450,CR000516,2023-12-12,2023-12-12,1504.1,1504.1,0,Payé à temps
R00016451,CR000516,2024-01-12,2024-01-07,1504.1,1504.1,0,Payé à temps
R00016452,CR000516,2024-02-12,2024-02-10,1504.1,1504.1,0,Payé à temps
R00016453,CR000516,2024-03-12,2024-03-08,1504.1,1504.1,0,Payé à temps
R00016454,CR000516,2024-04-12,2024-04-11,1504.1,1504.1,0,Payé à temps
R00016455,CR000516,2024-05-12,2024-05-09,1504.1,1504.1,0,Payé à temps
R00016456,CR000516,2024-06-12,2024-06-15,1504.1,1504.1,3,Payé en retard
R00016457,CR000516,2024-07-12,2024-07-09,1504.1,1504.1,0,Payé à temps
R00016458,CR000516,2024-08-12,2024-08-08,1504.1,1504.1,0,Payé à temps
R00016459,CR000516,2024-09-12,2024-09-11,1504.1,1504.1,0,Payé à temps
R00016460,CR000516,2024-10-12,2024-10-07,1504.1,1504.1,0,Payé à temps
R00016461,CR000516,2024-11-12,2024-11-08,1504.1,1504.1,0,Payé à temps
R00016462,CR000516,2024-12-12,2024-12-10,1504.1,1504.1,0,Payé à temps
R00016463,CR000516,2025-01-12,2025-01-08,1504.1,1504.1,0,Payé à temps
R00016464,CR000516,2025-02-12,2025-02-11,1504.1,1504.1,0,Payé à temps
R00016465,CR000516,2025-03-12,2025-03-11,1504.1,1504.1,0,Payé à temps
R00016466,CR000516,2025-04-12,2025-04-07,1504.1,1504.1,0,Payé à temps
R00016467,CR000516,2025-05-12,2025-05-11,1504.1,1504.1,0,Payé à temps
R00016468,CR000516,2025-06-12,2025-06-10,1504.1,1504.1,0,Payé à temps
R00016469,CR000516,2025-07-12,2025-07-11,1504.1,1504.1,0,Payé à temps
R00016470,CR000516,2025-08-12,2025-08-14,1504.1,1504.1,2,Payé en retard
R00016471,CR000516,2025-09-12,2025-09-14,1504.1,1504.1,2,Payé en retard
R00016472,CR000516,2025-10-12,2025-10-10,1504.1,1504.1,0,Payé à temps
R00016473,CR000516,2025-11-12,2025-11-15,1504.1,1504.1,3,Payé en retard
R00016474,CR000516,2025-12-12,2025-12-14,1504.1,1504.1,2,Payé en retard
R00016475,CR000516,2026-01-12,2026-01-11,1504.1,1504.1,0,Payé à temps
R00016476,CR000516,2026-02-12,2026-02-11,1504.1,1504.1,0,Payé à temps
R00016477,CR000516,2026-03-12,2026-03-11,1504.1,1504.1,0,Payé à temps
R00016478,CR000516,2026-04-12,2026-04-14,1504.1,1504.1,2,Payé en retard
R00016479,CR000516,2026-05-12,2026-05-14,1504.1,1504.1,2,Payé en retard
R00016480,CR000516,2026-06-12,2026-06-13,1504.1,1504.1,1,Payé en retard
R00016481,CR000517,2025-01-15,2025-01-10,636.06,636.06,0,Payé à temps
R00016482,CR000517,2025-02-15,2025-02-11,636.06,636.06,0,Payé à temps
R00016483,CR000517,2025-03-15,2025-03-17,636.06,636.06,2,Payé en retard
R00016484,CR000517,2025-04-15,2025-04-14,636.06,636.06,0,Payé à temps
R00016485,CR000517,2025-05-15,2025-05-14,636.06,636.06,0,Payé à temps
R00016486,CR000517,2025-06-15,2025-06-13,636.06,636.06,0,Payé à temps
R00016487,CR000517,2025-07-15,2025-07-12,636.06,636.06,0,Payé à temps
R00016488,CR000517,2025-08-15,2025-08-10,636.06,636.06,0,Payé à temps
R00016489,CR000517,2025-09-15,2025-09-13,636.06,636.06,0,Payé à temps
R00016490,CR000517,2025-10-15,2025-10-14,636.06,636.06,0,Payé à temps
R00016491,CR000517,2025-11-15,2025-11-14,636.06,636.06,0,Payé à temps
R00016492,CR000517,2025-12-15,2025-12-11,636.06,636.06,0,Payé à temps
R00016493,CR000517,2026-01-15,2026-01-10,636.06,636.06,0,Payé à temps
R00016494,CR000517,2026-02-15,2026-02-16,636.06,636.06,1,Payé en retard
R00016495,CR000517,2026-03-15,2026-03-12,636.06,636.06,0,Payé à temps
R00016496,CR000517,2026-04-15,2026-04-15,636.06,636.06,0,Payé à temps
R00016497,CR000517,2026-05-15,2026-05-12,636.06,636.06,0,Payé à temps
R00016498,CR000517,2026-06-15,2026-06-15,636.06,636.06,0,Payé à temps
R00016499,CR000518,2023-10-16,2023-10-11,558.35,558.35,0,Payé à temps
R00016500,CR000518,2023-11-16,2023-11-18,558.35,558.35,2,Payé en retard
R00016501,CR000518,2023-12-16,2023-12-11,558.35,558.35,0,Payé à temps
R00016502,CR000518,2024-01-16,2024-01-14,558.35,558.35,0,Payé à temps
