ligne_source,transaction_id,client_id,date_transaction,type_transaction,montant,sens,produit_id,agence_id,canal,statut,frais,devise
10630,T000010630,C002875,2025-11-26 18:07:52,Virement émis,-133.32,Débit,P002,A010,Agence,Validée,0.0,EUR
10631,T000010631,C003220,2026-03-22 04:56:39,Prélèvement,-63.85,Débit,P002,A002,Web,Validée,0.0,EUR
10632,T000010632,C005444,2023-06-14 12:10:29,Prélèvement,-56.64,Débit,P001,A018,Web,Validée,0.0,EUR
10633,T000010633,C005201,2025-02-05 07:56:29,Virement émis,-7.12,Débit,P001,A017,TPE,Validée,0.0,EUR
10634,T000010634,C001010,2024-03-10 14:09:26,Paiement carte,-85.95,Débit,P007,A019,Web,Validée,0.0,EUR
10635,T000010635,C004965,2024-08-13 04:51:13,Virement émis,-232.85,Débit,P010,A019,Agence,Validée,0.0,EUR
10636,T000010636,C001999,2025-01-21 09:34:39,Prélèvement,-152.62,Débit,P007,A020,Web,Validée,0.0,EUR
10637,T000010637,C000434,2023-05-11 09:52:55,Paiement carte,-19.19,Débit,P010,A021,Web,Validée,0.0,EUR
10638,T000010638,C004865,2024-05-07 10:30:45,Paiement carte,-42.89,Débit,P004,A011,Application mobile,Validée,0.0,EUR
10639,T000010639,C002773,2026-04-19 05:25:20,Virement émis,-129.69,Débit,P003,A021,Web,Validée,0.0,EUR
10640,T000010640,C005128,2026-06-26 08:38:26,Prélèvement,-5.23,Débit,P006,A001,TPE,Validée,0.0,EUR
10641,T000010641,C000355,2023-12-09 15:13:37,Prélèvement,-128.28,Débit,P001,A016,Application mobile,Validée,0.0,EUR
10642,T000010642,C003941,2024-09-14 14:25:34,Virement reçu,88.8,Crédit,P001,A014,Web,Validée,0.0,EUR
10643,T000010643,C005068,2024-03-01 11:25:50,Paiement carte,-19.44,Débit,P010,A001,Web,Validée,0.0,EUR
10644,T000010644,C000659,2023-03-03 22:07:37,Remboursement,56.13,Crédit,P008,A004,Application mobile,Validée,0.0,EUR
10645,T000010645,C005902,2025-06-24 20:07:40,Virement reçu,389.59,Crédit,P003,A002,DAB,Validée,0.0,EUR
10646,T000010646,C001113,2024-12-08 05:19:00,Paiement carte,-39.92,Débit,P001,A003,Application mobile,Validée,0.0,EUR
10647,T000010647,C000200,2023-05-31 16:09:28,Virement émis,-25.67,Débit,P002,A019,DAB,Validée,0.0,EUR
10648,T000010648,C001891,2023-02-12 18:10:55,Virement reçu,299.24,Crédit,P001,A013,Application mobile,Validée,0.0,EUR
10649,T000010649,C005501,2025-04-28 19:28:24,Prélèvement,-122.32,Débit,P005,A020,Agence,Validée,0.0,EUR
10650,T000010650,C000058,2026-03-16 02:37:59,Paiement carte,-52.83,Débit,P001,A014,Application mobile,Validée,0.0,EUR
10651,T000010651,C001673,2023-08-05 12:55:39,Virement émis,-114.6,Débit,P010,A020,Application mobile,Validée,0.0,EUR
10652,T000010652,C004096,2024-11-23 10:18:35,Virement émis,-177.08,Débit,P007,A009,Application mobile,Validée,0.0,EUR
10653,T000010653,C000997,2023-01-30 21:35:04,Retrait DAB,-295.61,Débit,P002,A003,DAB,Validée,0.0,EUR
10654,T000010654,C004173,2023-09-19 08:47:19,Paiement carte,-19.1,Débit,P001,A006,Application mobile,Validée,0.0,EUR
10655,T000010655,C000210,2025-06-04 04:49:26,Paiement carte,-188.72,Débit,P001,A006,Web,Validée,0.0,EUR
10656,T000010656,C004788,2025-04-18 20:18:24,Paiement carte,-75.58,Débit,P001,A020,Agence,Validée,0.0,EUR
10657,T000010657,C003844,2024-08-05 02:36:19,Prélèvement,-10.25,Débit,P004,A014,Application mobile,Validée,0.0,EUR
10658,T000010658,C004619,2026-04-29 17:49:56,Paiement carte,-144.23,Débit,P001,A004,Application mobile,Validée,0.0,EUR
10659,T000010659,C004948,2023-03-01 12:18:46,Paiement carte,-77.19,Débit,P009,A004,Web,Validée,0.0,EUR
10660,T000010660,C001568,2025-04-13 06:14:57,Prélèvement,-49.33,Débit,P002,A005,Web,Validée,0.0,EUR
10661,T000010661,C003971,2024-10-05 18:21:49,Remboursement,387.01,Crédit,P001,A011,Application mobile,Validée,0.0,EUR
10662,T000010662,C000591,2026-06-25 09:27:29,Paiement carte,-208.76,Débit,P007,A003,Web,Validée,0.0,EUR
10663,T000010663,C005015,2025-02-16 17:39:38,Paiement carte,-45.66,Débit,P008,A021,Application mobile,Validée,0.0,EUR
10664,T000010664,C005697,2024-10-16 14:37:05,Paiement carte,-92.33,Débit,P002,A013,Application mobile,Validée,0.0,EUR
10665,T000010665,C000564,2025-12-17 09:17:31,Paiement carte,-78.25,Débit,P001,A005,Web,Validée,0.0,EUR
10666,T000010666,C005510,2026-01-15 06:54:52,Prélèvement,-441.9,Débit,P007,A021,Web,Validée,0.0,EUR
10667,T000010667,C003654,2025-01-31 11:38:56,Paiement carte,-148.57,Débit,P001,A007,Web,Validée,0.0,EUR
10668,T000010668,C005548,2026-02-24 11:39:12,Frais bancaires,-2.5,Débit,P010,A015,Application mobile,Validée,2.5,EUR
10669,T000010669,C001751,2023-07-01 03:21:04,Dépôt,177.62,Crédit,P002,A003,Application mobile,Validée,0.0,EUR
10670,T000010670,C005358,2025-05-17 06:32:28,Paiement carte,-51.61,Débit,P004,A002,TPE,Validée,0.0,EUR
10671,T000010671,C003182,2024-03-16 04:04:11,Dépôt,446.85,Crédit,P002,A022,Application mobile,Validée,0.0,EUR
10672,T000010672,C005677,2026-01-25 00:35:18,Prélèvement,-25.07,Débit,P007,A015,Application mobile,Validée,0.0,EUR
10673,T000010673,C003072,2025-01-15 12:49:41,Virement émis,-140.89,Débit,P007,A023,TPE,Validée,0.0,EUR
10674,T000010674,C002931,2023-03-04 17:02:44,Paiement carte,-122.61,Débit,P004,A005,Web,Validée,0.0,EUR
10675,T000010675,C005614,2023-07-11 15:08:29,Remboursement,868.99,Crédit,P009,A016,Web,Validée,0.0,EUR
10676,T000010676,C004962,2023-09-22 22:47:50,Virement émis,-70.9,Débit,P002,A023,DAB,Validée,0.0,EUR
10677,T000010677,C003549,2025-01-13 20:27:13,Remboursement,766.0,Crédit,P001,A010,TPE,Validée,0.0,EUR
10678,T000010678,C000002,2025-12-09 08:12:50,Retrait DAB,-65.74,Débit,P004,A001,DAB,Validée,0.0,EUR
10679,T000010679,C000494,2024-05-05 00:22:31,Paiement carte,-305.08,Débit,P009,A009,TPE,Validée,0.0,EUR
10680,T000010680,C002043,2025-12-22 15:43:45,Virement émis,-52.12,Débit,P002,A023,Application mobile,Validée,0.0,EUR
10681,T000010681,C005451,2025-04-05 14:07:52,Paiement carte,-52.33,Débit,P001,A016,TPE,Validée,0.0,EUR
10682,T000010682,C003986,2024-10-24 00:43:16,Paiement carte,-302.02,Débit,P003,A017,Web,Validée,0.0,EUR
10683,T000010683,C000267,2023-12-10 07:35:03,Prélèvement,-51.15,Débit,P001,A015,Agence,Validée,0.0,EUR
10684,T000010684,C005743,2024-04-25 15:04:35,Paiement carte,-45.35,Débit,P003,A012,DAB,Validée,0.0,EUR
10685,T000010685,C003333,2023-11-03 09:02:45,Paiement carte,-72.62,Débit,P001,A020,Application mobile,Validée,0.0,EUR
10686,T000010686,C001248,2025-12-10 02:10:42,Paiement carte,-183.29,Débit,P003,A016,Application mobile,Validée,0.0,EUR
10687,T000010687,C001816,2026-02-10 04:27:51,Paiement carte,-173.1,Débit,P001,A022,TPE,Validée,0.0,EUR
10688,T000010688,C003275,2026-01-09 13:05:25,Remboursement,218.31,Crédit,P001,A012,Application mobile,Validée,0.0,EUR
10689,T000010689,C000606,2025-10-12 02:47:04,Virement reçu,180.22,Crédit,P001,A004,DAB,Validée,0.0,EUR
10690,T000010690,C000987,2024-07-25 05:05:37,Remboursement,91.28,Crédit,P009,A001,DAB,Validée,0.0,EUR
10691,T000010691,C002474,2025-04-22 09:35:26,Remboursement,256.16,Crédit,P008,A016,TPE,Validée,0.0,EUR
10692,T000010692,C001285,2023-11-30 05:12:26,Prélèvement,-30.17,Débit,P001,A021,TPE,validee,0.0,EUR
10693,T000010693,C001671,2025-12-13 00:05:49,Paiement carte,-69.92,Débit,P001,A011,Application mobile,Rejetée,0.0,EUR
10694,T000010694,C004244,2026-02-07 17:19:31,Prélèvement,-80.76,Débit,P003,A022,Application mobile,Validée,0.0,EUR
10695,T000010695,C002911,2025-01-11 07:04:28,Virement reçu,328.61,Crédit,P008,A016,Web,Validée,0.0,EUR
10696,T000010696,C001554,2026-01-04 20:45:22,Paiement carte,-110.22,Débit,P001,A025,TPE,Validée,0.0,EUR
10697,T000010697,C000770,2025-09-01 11:44:42,Prélèvement,-44.91,Débit,P002,A024,Application mobile,Validée,0.0,EUR
10698,T000010698,C005083,2026-06-24 21:18:29,Paiement carte,-182.96,Débit,P001,A023,Web,Validée,0.0,EUR
10699,T000010699,C003857,2024-02-16 07:11:24,Paiement carte,-16.04,Débit,P009,A010,TPE,Validée,0.0,EUR
10700,T000010700,C000721,2023-02-28 16:12:10,Frais bancaires,-5.0,Débit,P002,A021,DAB,Validée,5.0,EUR
10701,T000010701,C004283,2025-08-19 17:12:18,Retrait DAB,-114.72,Débit,P002,A023,Web,Validée,0.0,EUR
10702,T000010702,C005768,2024-10-08 12:01:47,Prélèvement,-119.71,Débit,P010,A014,Agence,Validée,0.0,EUR
10703,T000010703,C005022,2024-06-29 19:17:28,Remboursement,530.11,Crédit,P007,A015,DAB,Rejetée,0.0,EUR
10704,T000010704,C002683,2023-02-16 23:09:07,Paiement carte,-259.1,Débit,P002,A020,Agence,Validée,0.0,EUR
10705,T000010705,C002024,2025-10-26 13:41:43,Paiement carte,-93.48,Débit,,A016,Application mobile,Validée,0.0,EUR
10706,T000010706,C004398,2024-02-26 10:42:36,Prélèvement,-36.28,Débit,P002,A020,Application mobile,Validée,0.0,EUR
10707,T000010707,C001495,2023-11-16 14:04:33,Paiement carte,-109.11,Débit,P005,A021,Agence,Validée,0.0,EUR
10708,T000010708,C004172,2024-08-31 19:09:51,Remboursement,83.77,Crédit,P004,A011,Agence,Validée,0.0,EUR
10709,T000010709,C001609,2026-04-17 03:47:09,Virement émis,-227.84,Débit,P004,A012,Application mobile,Validée,0.0,EUR
10710,T000010710,C002068,2025-02-08 22:26:30,Paiement carte,-126.0,Débit,P001,A007,Application mobile,Validée,0.0,EUR
10711,T000010711,C001226,2026-04-25 22:39:44,Prélèvement,-200.6,Débit,P004,A001,Web,Validée,0.0,EUR
10712,T000010712,C002745,2023-03-01 09:57:39,Prélèvement,-70.3,Débit,P003,A018,Application mobile,Validée,0.0,EUR
10713,T000010713,C003123,2026-02-01 22:28:23,Prélèvement,-106.4,Débit,P003,A006,Application mobile,Validée,0.0,EUR
10714,T000010714,C002466,2023-11-02 17:08:44,Paiement carte,-37.97,Débit,P001,A022,Application mobile,Validée,0.0,EUR
10715,T000010715,C000256,2023-11-28 18:10:57,Prélèvement,-28.11,Débit,,A001,Application mobile,Validée,0.0,EUR
10716,T000010716,C004011,2023-11-27 22:58:04,Paiement carte,-356.85,Débit,P010,A003,Web,Validée,0.0,EUR
10717,T000010717,C002118,2024-08-11 00:23:43,Paiement carte,-180.06,Débit,P001,A007,Application mobile,Validée,0.0,EUR
10718,T000010718,C000568,2025-10-09 11:32:41,Paiement carte,-250.28,Débit,P002,A014,TPE,Validée,0.0,EUR
10719,T000010719,C000963,2024-02-25 17:17:01,Prélèvement,-43.14,Débit,P003,A012,Application mobile,Validée,0.0,EUR
10720,T000010720,C002956,2024-01-21 14:25:14,Paiement carte,-56.41,Débit,P007,A007,Web,Validée,0.0,EUR
10721,T000010721,C005407,2023-05-02 23:45:05,Retrait DAB,-69.81,Débit,P004,A022,Application mobile,Validée,0.0,EUR
10722,T000010722,C005668,2024-02-13 20:03:47,Paiement carte,-81.39,Débit,P007,A003,Application mobile,Validée,0.0,EUR
10723,T000010723,C002002,2025-05-01 16:44:50,Virement émis,-134.29,Débit,P007,A021,Application mobile,Validée,0.0,EUR
10724,T000010724,C005626,2023-02-27 07:51:08,Virement reçu,434.56,Crédit,P007,A017,Web,Validée,0.0,EUR
10725,T000010725,C004952,2024-08-27 18:01:12,Paiement carte,-32.76,Débit,P010,A012,TPE,Validée,0.0,EUR
10726,T000010726,C005005,2025-11-29 19:36:35,Paiement carte,-20.38,Débit,P001,A024,Application mobile,Validée,0.0,EUR
10727,T000010727,C003951,2024-02-19 06:45:13,Virement reçu,243.95,Crédit,P001,A019,Web,Validée,0.0,EUR
10728,T000010728,C004594,2023-09-17 06:06:45,Frais bancaires,-2.5,Débit,P004,A022,Application mobile,Validée,2.5,EUR
10729,T000010729,C000157,2024-02-08 18:45:26,Virement émis,-67.17,Débit,P003,A003,Application mobile,Validée,0.0,EUR
10730,T000010730,C005337,2023-04-12 14:51:21,Paiement carte,-44.49,Débit,P003,A020,Web,Validée,0.0,EUR
10731,T000010731,C005277,2024-01-18 10:25:39,Prélèvement,-32.44,Débit,P007,A011,Application mobile,Validée,0.0,EUR
10732,T000010732,C005489,2025-10-23 11:19:15,Retrait DAB,-225.78,Débit,P008,A025,Agence,Validée,0.0,EUR
10733,T000010733,C005457,2024-10-06 05:08:25,Virement reçu,252.93,Crédit,P006,A012,Web,Validée,0.0,EUR
10734,T000010734,C001873,2025-09-08 19:43:02,Paiement carte,-169.55,Débit,P002,A001,Application mobile,Validée,0.0,EUR
10735,T000010735,C004033,2025-07-24 15:25:55,Paiement carte,-8.41,Débit,P001,A001,Application mobile,Validée,0.0,EUR
10736,T000010736,C001406,2024-05-12 10:28:08,Frais bancaires,-12.0,Débit,P001,A004,DAB,Validée,12.0,EUR
10737,T000010737,C000405,2023-06-26 10:01:54,Prélèvement,-28.89,débit,P003,A006,Application mobile,Validée,0.0,EUR
10738,T000010738,C002546,2024-03-08 15:53:41,Paiement carte,-60.1,Débit,P002,A003,Agence,Rejetée,0.0,EUR
10739,T000010739,C005522,2025-05-06 18:45:29,Paiement carte,-17.98,Débit,P002,A008,TPE,Validée,0.0,EUR
10740,T000010740,C003119,2026-06-16 19:28:07,Paiement carte,-13.27,Débit,P001,A021,Web,Validée,0.0,EUR
10741,T000010741,C001824,2023-03-10 23:39:51,Paiement carte,-81.6,Débit,P001,A019,TPE,Validée,0.0,EUR
10742,T000010742,C003512,2023-09-17 07:07:47,Frais bancaires,-45.0,Débit,P001,A017,Application mobile,Validée,45.0,EUR
10743,T000010743,C005380,2023-03-24 22:26:38,Paiement carte,-110.76,Débit,P005,A023,DAB,Validée,0.0,EUR
10744,T000010744,C000109,2026-05-02 09:03:46,Remboursement,75.88,Crédit,P001,A003,TPE,Validée,0.0,EUR
10745,T000010745,C002099,2023-05-14 23:18:41,Paiement carte,-48.73,Débit,P001,A024,TPE,Validée,0.0,EUR
10746,T000010746,C004781,2025-01-20 16:09:08,Paiement carte,-35.88,Débit,P004,A014,TPE,Validée,0.0,EUR
10747,T000010747,C005955,2024-09-11 18:13:37,Retrait DAB,-129.44,Débit,P001,A011,Application mobile,Validée,0.0,EUR
10748,T000010748,C005432,2026-04-26 14:11:20,Paiement carte,-32.72,Débit,P007,A005,TPE,Validée,0.0,EUR
10749,T000010749,C000737,2023-11-17 08:13:38,Virement émis,-79.78,Débit,P001,A016,TPE,Validée,0.0,EUR
10750,T000010750,C000428,2026-04-22 19:24:50,Prélèvement,-113.43,Débit,P001,A002,Web,Validée,0.0,EUR
10751,T000010751,C004079,2025-12-08 15:40:01,Retrait DAB,-208.53,Débit,P002,A005,TPE,Validée,0.0,EUR
10752,T000010752,C002710,2025-09-07 23:32:51,Frais bancaires,-30.0,Débit,P005,A018,Web,Validée,30.0,EUR
10753,T000010753,C005539,2023-07-24 23:18:07,Paiement carte,-35.73,Débit,P006,A015,Application mobile,Validée,0.0,EUR
10754,T000010754,C000092,2023-06-29 18:01:50,Paiement carte,-220.5,Débit,P005,A008,Application mobile,Validée,0.0,EUR
10755,T000010755,C000210,2024-01-02 19:50:44,Remboursement,119.33,Crédit,P001,A006,TPE,Validée,0.0,EUR
10756,T000010756,C005933,2025-12-13 20:38:45,Virement émis,-119.4,Débit,P001,A013,Application mobile,Validée,0.0,EUR
10757,T000010757,C004346,2025-09-07 15:43:36,Retrait DAB,-41.06,Débit,P007,A007,DAB,Validée,0.0,EUR
10758,T000010758,C003684,2023-11-22 13:41:08,Prélèvement,-803.72,Débit,P001,A024,Web,Validée,0.0,EUR
10759,T000010759,C004963,2023-12-31 00:24:44,Dépôt,64.79,Crédit,P001,A001,Application mobile,Validée,0.0,EUR
10760,T000010760,C000417,2024-11-18 12:48:45,Paiement carte,-87.54,Débit,P003,A009,Application mobile,Validée,0.0,EUR
10761,T000010761,C005014,2024-04-19 05:50:17,Virement émis,-131.56,Débit,P004,A011,Application mobile,Validée,0.0,EUR
10762,T000010762,C000400,2024-12-21 00:43:33,Paiement carte,-116.56,Débit,P002,A004,Application mobile,Validée,0.0,EUR
10763,T000010763,C003954,2023-12-14 06:23:47,Paiement carte,-22.87,Débit,P001,A023,Application mobile,Validée,0.0,EUR
10764,T000010764,C001922,2023-06-25 22:21:23,Virement émis,-19.73,Débit,P001,A005,Application mobile,Validée,0.0,EUR
10765,T000010765,C004160,2024-11-16 05:05:55,Paiement carte,-93.79,Débit,P001,A020,Agence,Validée,0.0,EUR
10766,T000010766,C004331,2026-05-16 00:07:20,Retrait DAB,-29.79,Débit,P004,A006,Application mobile,Validée,0.0,EUR
10767,T000010767,C003307,2025-04-30 16:06:12,Virement reçu,322.51,Crédit,P010,A015,Web,Validée,0.0,EUR
10768,T000010768,C002205,2023-03-23 08:12:17,Paiement carte,-73.46,Débit,P002,A025,DAB,Validée,0.0,EUR
10769,T000010769,C000914,2023-07-18 04:40:30,Dépôt,71.9,Crédit,P007,A006,Web,Validée,0.0,EUR
10770,T000010770,C002587,2023-12-20 11:09:58,Prélèvement,-39.01,Débit,P010,A010,Application mobile,Validée,0.0,EUR
10771,T000010771,C000802,2024-07-25 18:22:56,Virement émis,-37.39,Débit,P008,A005,Application mobile,Validée,0.0,EUR
10772,T000010772,C005054,2025-09-11 12:12:50,Prélèvement,-61.05,Débit,P004,A004,Application mobile,Validée,0.0,EUR
10773,T000010773,C001766,2024-04-03 17:32:21,Remboursement,451.17,Crédit,P002,A015,Application mobile,Validée,0.0,EUR
10774,T000010774,C003072,2025-10-13 10:34:05,Paiement carte,-89.84,Débit,P004,A023,Web,Validée,0.0,EUR
10775,T000010775,C005214,2025-04-16 09:58:25,Paiement carte,-45.03,Débit,P004,A012,Web,Validée,0.0,EUR
10776,T000010776,C002188,2025-03-17 03:15:07,Virement émis,-231.12,Débit,P001,A001,TPE,Validée,0.0,EUR
10777,T000010777,C004128,2023-01-02 11:06:31,Virement émis,-876.04,Débit,P001,A008,Application mobile,Validée,0.0,EUR
10778,T000010778,C001585,2025-09-22 00:24:16,Virement émis,-88.56,Débit,P008,A024,Application mobile,Validée,0.0,EUR
10779,T000010779,C002082,2026-01-04 18:12:58,Paiement carte,-295.72,Débit,P001,A025,TPE,Validée,0.0,EUR
10780,T000010780,C002680,2026-01-09 08:28:54,Frais bancaires,-5.0,Débit,P001,A023,Application mobile,Validée,5.0,EUR
10781,T000010781,C005282,2025-07-28 09:08:35,Virement reçu,519.24,Crédit,P007,A011,Agence,Validée,0.0,EUR
10782,T000010782,C003190,2023-01-04 01:46:31,Paiement carte,-54.96,Débit,P001,A002,Application mobile,Validée,0.0,EUR
10783,T000010783,C002861,2025-03-10 09:05:42,Paiement carte,-17.51,Débit,P003,A003,Web,Validée,0.0,EUR
10784,T000010784,C004421,2025-12-15 10:05:46,Virement reçu,62.17,Crédit,P002,A012,DAB,Validée,0.0,EUR
10785,T000010785,C000688,2024-12-12 18:46:16,Paiement carte,-896.34,Débit,P006,A014,DAB,Validée,0.0,EUR
10786,T000010786,C000952,2024-02-07 17:17:15,Paiement carte,-35.06,Débit,P003,A022,TPE,Validée,0.0,EUR
10787,T000010787,C005587,2024-05-22 11:08:26,Dépôt,807.32,Crédit,P008,A008,DAB,Validée,0.0,EUR
10788,T000010788,C001548,2024-12-18 06:28:27,Prélèvement,-36.19,Débit,P002,A014,TPE,Validée,0.0,EUR
10789,T000010789,C005783,2024-09-30 09:34:17,Prélèvement,-212.99,Débit,P007,A003,Web,Validée,0.0,EUR
10790,T000010790,C005593,2024-01-07 08:18:36,Prélèvement,-192.8,Débit,P001,A012,Agence,Validée,0.0,EUR
10791,T000010791,C002537,2024-03-09 21:32:47,Virement reçu,206.97,Crédit,P002,A008,Agence,Validée,0.0,EUR
10792,T000010792,C000661,2023-04-05 00:26:31,Remboursement,115.88,Crédit,P001,A008,Web,Validée,0.0,EUR
10793,T000010793,C005839,2025-02-20 04:42:07,Prélèvement,-136.75,Débit,P003,A012,TPE,Validée,0.0,EUR
10794,T000010794,C000536,2025-12-23 20:42:06,Frais bancaires,-2.5,Débit,P003,A006,DAB,Validée,2.5,EUR
10795,T000010795,C000942,2024-04-06 23:47:13,Paiement carte,-83.73,Débit,P002,A023,TPE,Validée,0.0,EUR
10796,T000010796,C003958,2024-01-24 04:39:27,Paiement carte,-174.1,Débit,P010,A021,Application mobile,Validée,0.0,EUR
10797,T000010797,C002274,2023-12-03 03:23:34,Virement émis,-187.79,Débit,P001,A024,Web,Validée,0.0,EUR
10798,T000010798,C000363,2023-09-26 01:54:13,Paiement carte,-23.79,Débit,,A003,DAB,Validée,0.0,EUR
10799,T000010799,C003941,2023-10-24 00:09:02,Paiement carte,-108.84,Débit,P004,A014,Application mobile,Validée,0.0,EUR
10800,T000010800,C003231,2025-08-17 23:12:14,Paiement carte,-14.77,Débit,P002,A006,Agence,Validée,0.0,EUR
10801,T000010801,C001624,2023-01-28 18:27:59,Virement émis,-5.09,Débit,P002,A003,Agence,Validée,0.0,EUR
10802,T000010802,C003273,2025-01-30 02:06:06,Paiement carte,-40.74,Débit,P003,A004,TPE,Validée,0.0,EUR
10803,T000010803,C000482,2023-08-19 02:18:28,Retrait DAB,-474.81,Débit,P001,A007,DAB,Validée,0.0,EUR
10804,T000010804,C000779,2023-10-10 10:43:14,Virement émis,-72.66,Débit,P001,A018,Agence,Validée,0.0,EUR
10805,T000010805,C003249,2025-12-07 08:10:04,Remboursement,302.71,Crédit,P001,A004,DAB,Validée,0.0,EUR
10806,T000010806,C004860,2023-12-11 09:53:52,Prélèvement,-16.52,Débit,P002,A013,Agence,Validée,0.0,EUR
10807,T000010807,C000153,2024-11-13 06:08:02,Virement émis,-35.5,Débit,P010,A012,DAB,Validée,0.0,EUR
10808,T000010808,C003670,2025-05-26 08:56:28,Paiement carte,-154.67,Débit,P006,A019,DAB,Validée,0.0,EUR
10809,T000010809,C000331,2025-04-26 11:02:22,Dépôt,242.0,Crédit,P001,A003,Application mobile,Validée,0.0,EUR
10810,T000010810,C001807,2024-05-24 11:37:43,Paiement carte,-131.27,Débit,P001,A016,Application mobile,Validée,0.0,EUR
10811,T000010811,C002348,2025-11-06 14:16:09,Paiement carte,-133.73,Débit,P002,A004,TPE,Validée,0.0,EUR
10812,T000010812,C000124,2025-03-03 22:04:09,Virement émis,-60.31,Débit,P001,A015,Web,Validée,0.0,EUR
10813,T000010813,C003518,2026-01-15 14:24:59,Virement reçu,403.23,Crédit,P003,A022,Application mobile,Validée,0.0,EUR
10814,T000010814,C002849,2024-01-22 21:13:29,Prélèvement,-154.31,Débit,P003,A021,DAB,Validée,0.0,EUR
10815,T000010815,C002810,2025-12-28 21:11:39,Paiement carte,-40.69,Débit,P005,A023,Web,Validée,0.0,EUR
10816,T000010816,C005966,2024-08-19 20:55:15,Paiement carte,-9.67,Débit,P001,A022,Application mobile,Validée,0.0,EUR
10817,T000010817,C004536,2025-11-09 02:48:04,Remboursement,29.74,Crédit,P001,A019,TPE,Validée,0.0,EUR
10818,T000010818,C004988,2023-12-10 04:11:11,Paiement carte,-25.42,Débit,P008,A003,TPE,Rejetée,0.0,EUR
10819,T000010819,C003191,2024-03-10 07:49:05,Prélèvement,-29.71,Débit,P004,A011,Application mobile,Validée,0.0,EUR
